년도,월,일,요일,일계,공휴일,평균기온,최저기온,최고기온,강수계속시간,일강수랑,현장학습
2013,02,17,일,"7,209",0,2.3,-2.1,5.8,0.42,0,0
2013,02,18,월,"1,771",0,0.5,-2.5,3.1,0,0,0
2013,02,19,화,"1,813",0,-2.9,-7.1,0.6,0,0,0
2013,02,20,수,"1,364",0,-4.8,-8.7,0,0,0,0
2013,02,21,목,"1,982",0,-1.7,-5.3,2.5,0.08,0,0
2013,02,22,금,"1,633",0,0.5,-3.1,4.3,5.47,3.9,0
2013,02,23,토,"5,647",0,-0.9,-4.4,2.4,0,0,0
2013,02,24,일,"9,533",0,1.4,-2.4,5.3,0,0,0
2013,02,25,월,"2,977",0,3.3,-0.7,8.6,0,0,0
2013,02,26,화,"2,416",0,4.8,2.5,7.5,0.5,0,0
2013,02,27,수,"4,829",0,3.4,0.8,8.8,0,0,0
2013,02,28,목,"5,913",0,6.7,-1.1,13.9,1.5,1,0
2013,03,01,금,"11,647",1,0.8,-2.4,7.7,4.25,3,108
2013,03,02,토,"11,432",0,-0.8,-4.4,3.1,0,0,3
2013,03,03,일,"10,680",0,0.4,-3.5,4.8,0,0,0
2013,03,04,월,"2,033",0,3.1,-0.7,8.9,0,0,45
2013,03,05,화,"2,715",0,3.7,-0.7,9.1,0,0,78
2013,03,06,수,"3,338",0,7.9,0.9,14.3,0,0,99
2013,03,07,목,"1,437",0,8,4.3,11.7,2.38,0.5,72
2013,03,08,금,"3,044",0,8.5,3.8,14.1,0,0,108
2013,03,09,토,"38,320",0,13.2,6.2,23.8,0,0,3
2013,03,10,일,"16,287",0,1.2,-1.5,7.9,0,0,0
2013,03,11,월,"3,121",0,4.2,-2.6,12.1,0,0,45
2013,03,12,화,"3,790",0,7.5,1.6,11.7,3.92,3.5,78
2013,03,13,수,"1,434",0,5.2,1.8,8.4,6,11.5,99
2013,03,14,목,"2,670",0,4.1,0.9,9.8,0,0,72
2013,03,15,금,"3,414",0,4.6,0,10.5,0,0,108
2013,03,16,토,"32,405",0,6.3,1.6,12.7,0,0,3
2013,03,17,일,"31,243",0,8.2,3.4,15.9,4.25,7.5,0
2013,03,18,월,"3,195",0,8.3,5.3,14.2,2.5,1,45
2013,03,19,화,"2,829",0,8,5.2,11.4,0,0,78
2013,03,20,수,"1,336",0,2.8,-2.5,8.5,2.5,0.1,99
2013,03,21,목,"3,086",0,1.5,-4,7.2,0,0,72
2013,03,22,금,"2,017",0,3.4,0.9,6.9,0,0,108
2013,03,23,토,"25,286",0,5.4,-1.2,12.1,0,0,3
2013,03,24,일,"28,783",0,5.1,1.8,10.2,0,0,0
2013,03,25,월,"7,604",0,2.8,-0.7,7.8,0,0,45
2013,03,26,화,"3,469",0,4.4,-0.9,10.4,0,0,78
2013,03,27,수,"5,796",0,7.5,1.4,14.9,0,0,99
2013,03,28,목,"3,869",0,7.3,4.4,12,0,0,72
2013,03,29,금,"6,130",0,5.4,0.6,10.4,0,0,108
2013,03,30,토,"23,882",0,4.9,2.3,10.2,4.25,0.2,3
2013,03,31,일,"33,954",0,6.3,1,13.2,0,0,0
2013,04,01,월,"5,412",0,9.2,3.3,13.4,0.75,0.5,510
2013,04,02,화,912,0,7.2,5.8,9.5,15,8.5,884
2013,04,03,수,"6,150",0,7.9,3.9,14.1,0,0,1122
2013,04,04,목,"7,251",0,12.6,5.6,19.8,0,0,816
2013,04,05,금,"12,548",0,14.6,10.1,19.9,0,0,1224
2013,04,06,토,"1,445",0,7.5,2.5,13,20.83,14,34
2013,04,07,일,"13,905",0,5.1,2,9.6,5,1,0
2013,04,08,월,"4,909",0,8,2.5,13.8,2.92,1,510
2013,04,09,화,"3,719",0,6.2,3.2,10.7,1.2,0.5,884
2013,04,10,수,"4,633",0,5,1.3,8.1,3.25,1.5,1122
2013,04,11,목,"4,800",0,5.5,3.7,9.6,2.17,0.5,816
2013,04,12,금,"8,721",0,6.9,2.2,11.9,0,0,1224
2013,04,13,토,"57,059",0,11.4,3.4,17.5,0,0,34
2013,04,14,일,"19,530",0,8.3,4.2,12.2,2.17,3.5,0
2013,04,15,월,"4,893",0,7.5,2.6,12.5,0,0,510
2013,04,16,화,"11,511",0,13.2,8.6,19.1,0,0,884
2013,04,17,수,"15,079",0,14.8,10.3,20.6,0,0,1122
2013,04,18,목,"10,980",0,12.3,9,16.3,0,0,816
2013,04,19,금,"29,835",0,9.8,5.1,15,0,0,1224
2013,04,20,토,"8,333",0,6.6,4,10.1,12.58,9.5,34
2013,04,21,일,"65,931",0,9,4.2,15.3,0,0,0
2013,04,22,월,"15,708",0,11.4,5.6,17.2,0,0,510
2013,04,23,화,"7,362",0,11.2,9.7,14.8,12.92,5.5,884
2013,04,24,수,"13,927",0,12.3,8.3,18,1.83,0.1,1122
2013,04,25,목,"6,709",0,9.3,7.9,13.8,5.08,4.5,816
2013,04,26,금,"29,490",0,11.7,6.9,16.3,0.28,0.1,1224
2013,04,27,토,"49,301",0,12.8,8.2,18.5,0,0,34
2013,04,28,일,"53,662",0,16,10.3,21.6,0,0,0
2013,04,29,월,"3,405",0,13.5,9,17.7,6.42,21,510
2013,04,30,화,"22,086",0,13.4,7.7,19.5,0,0,884
2013,05,01,수,"43,219",0,13.2,8.7,18.6,0.83,1,924
2013,05,02,목,"11,389",0,12.4,9,17.1,1.92,1,672
2013,05,03,금,"16,032",0,12.6,9,18.2,0.25,0,1008
2013,05,04,토,"43,618",0,13.9,9.3,19.6,0,0,28
2013,05,05,일,"66,905",1,14.3,9.2,20.6,0,0,0
2013,05,06,월,"14,302",0,14.6,7.9,21.3,0,0,420
2013,05,07,화,"11,663",0,18.7,11.9,26.7,0,0,728
2013,05,08,수,"10,254",0,19.4,12.7,26.2,0,0,924
2013,05,09,목,"11,841",0,18.1,14.7,23,8,2.5,672
2013,05,10,금,"5,533",0,14,10.4,16.1,10.42,22,1008
2013,05,11,토,"47,683",0,17.9,11,24.8,0,0,28
2013,05,12,일,"32,539",0,19.1,16.4,22.5,1.05,1,0
2013,05,13,월,"10,904",0,21.6,17.7,26.8,0,0,420
2013,05,14,화,"11,673",0,20.2,17,25.3,0,0,728
2013,05,15,수,"14,760",0,19.4,15.6,24.4,0,0,924
2013,05,16,목,"21,662",0,22,15.3,28.3,0,0,672
2013,05,17,금,"60,949",1,20.2,15.7,26.6,0,0,1008
2013,05,18,토,"46,110",0,17.7,13.7,22.3,6.92,14.5,28
2013,05,19,일,"13,057",0,16.6,13.6,21.5,9.83,19.5,0
2013,05,20,월,"6,346",0,14.4,12.1,18.5,0,0,420
2013,05,21,화,"10,063",0,17.7,10.2,24.6,0,0,728
2013,05,22,수,"12,241",0,19.7,13.9,25.9,0,0,924
2013,05,23,목,"10,575",0,22.1,15.4,30.2,0,0,672
2013,05,24,금,"15,296",0,21.3,15.7,27.5,0,0,1008
2013,05,25,토,"31,139",0,24.7,18.2,31.8,0,0,28
2013,05,26,일,"28,554",0,23.9,20.8,28.4,0,0,0
2013,05,27,월,"2,234",0,19.7,17.7,22.6,19.08,56.5,420
2013,05,28,화,"1,734",0,18.9,17.6,20.9,11.42,11.5,728
2013,05,29,수,"3,851",0,16.1,14.9,18.1,6.33,2.5,924
2013,05,30,목,"12,354",0,19.2,14.3,25,0,0,672
2013,05,31,금,"21,289",0,21.3,13.9,27.8,0,0,1008
2013,06,01,토,"39,931",0,21.7,17.4,27.9,0,0,10
2013,06,02,일,"40,679",0,23.5,16.3,30.8,0,0,0
2013,06,03,월,"9,701",0,21.3,18.4,26.7,0,0,150
2013,06,04,화,"10,446",0,22.8,17.5,28.4,0.75,0.2,260
2013,06,05,수,"12,820",0,24.8,19.1,30.4,0,0,330
2013,06,06,목,"48,790",1,25,21.7,30,0,0,240
2013,06,07,금,"16,553",0,25.7,20.7,31.1,0,0,360
2013,06,08,토,"28,753",0,26.4,21,31.2,0,0,10
2013,06,09,일,"24,923",0,27.4,22.3,32.4,0,0,0
2013,06,10,월,"6,606",0,27.5,21.6,32.2,0,0,150
2013,06,11,화,"7,241",0,23.7,20.5,26.7,7.5,7,260
2013,06,12,수,"2,887",0,20.5,19.6,22.5,12.5,6.5,330
2013,06,13,목,"10,452",0,23,18.8,27.5,0,0,240
2013,06,14,금,"11,218",0,24.6,20.9,29.7,0,0,360
2013,06,15,토,"23,225",0,24.6,21.3,29.1,0,0,10
2013,06,16,일,"24,358",0,22.5,19.8,27.5,0,0,0
2013,06,17,월,"4,631",0,22.3,19.9,25.8,3.58,0.5,150
2013,06,18,화,"1,000",0,21.7,20.5,23.1,19.92,12,260
2013,06,19,수,"6,847",0,24.3,20.6,29.6,0.83,0.1,330
2013,06,20,목,"7,758",0,25.8,20.9,31.1,0,0,240
2013,06,21,금,"18,224",0,26.6,22.9,31.8,0,0,360
2013,06,22,토,"17,769",0,25.1,22.7,29.6,0,0,10
2013,06,23,일,"22,461",0,22.9,20.6,26.2,3.67,0.3,0
2013,06,24,월,"5,688",0,23.5,19.6,29.4,0,0,150
2013,06,25,화,"5,238",0,25.1,21,29.8,0,0,260
2013,06,26,수,"5,253",0,24.5,21.1,29.7,1.5,0,330
2013,06,27,목,"5,522",0,25.1,20.4,31.8,0,0,240
2013,06,28,금,"5,100",0,25.5,21.5,30.6,3.17,1.5,360
2013,06,29,토,"13,917",0,27.2,21.8,32.6,0,0,10
2013,06,30,일,"11,628",0,27.7,23.4,31.9,0.42,0.2,0
2013,07,01,월,"3,316",0,27.1,23.9,31.3,0,0,30
2013,07,02,화,583,0,24.3,21.5,27.9,13.75,51.5,52
2013,07,03,수,"2,786",0,25.2,20.5,30.7,0,0,66
2013,07,04,목,"2,234",0,24.9,23.1,27.6,8.75,32.5,48
2013,07,05,금,"3,216",0,25.6,22.1,30.2,4.17,1,72
2013,07,06,토,"11,423",0,25.2,21.6,30.6,0,0,2
2013,07,07,일,"7,185",0,24.9,22.4,29.5,5.17,3,0
2013,07,08,월,"2,202",0,24.3,22.3,26.3,18.67,68,30
2013,07,09,화,"2,209",0,24.5,23.5,26.2,7.33,6.5,52
2013,07,10,수,"2,272",0,25.3,24.6,26.1,2.5,1,66
2013,07,11,목,"2,245",0,24.6,23.8,25.1,8.17,14,48
2013,07,12,금,"1,457",0,23.6,23.2,24.3,20,74,72
2013,07,13,토,"3,133",0,24.2,22.2,25.6,13.67,165,2
2013,07,14,일,"2,439",0,24.1,23.1,25.4,13.83,23,0
2013,07,15,월,"1,547",0,26.5,23.6,29.1,7.58,3.5,30
2013,07,16,화,"2,856",0,26.9,25.2,28.8,3.83,1.5,52
2013,07,17,수,"2,074",0,24.2,23.5,25.7,10.53,18.5,66
2013,07,18,목,"3,080",0,25.1,23.8,27.7,12.92,26.5,48
2013,07,19,금,"4,574",0,26.8,23.3,30.5,0,0,72
2013,07,20,토,"11,980",0,27,25.3,30.3,2.87,1,2
2013,07,21,일,"7,324",0,26.8,25.6,28.4,2.1,0.5,0
2013,07,22,월,"1,608",0,26.4,24.1,29.4,5.92,84.5,30
2013,07,23,화,918,0,25.7,24.7,26.4,9.25,56.5,52
2013,07,24,수,"3,203",0,24.7,23.2,27.6,5.33,11.5,66
2013,07,25,목,"5,264",0,26,22.9,30.2,0.83,0,48
2013,07,26,금,"5,254",0,26.5,23.1,31.1,0,0,72
2013,07,27,토,"12,834",0,26.2,23.1,31.2,1.67,0.2,2
2013,07,28,일,"5,146",0,25.3,23.9,26.7,8,11,0
2013,07,29,월,"8,598",0,26.5,24.4,29.6,2.83,3.5,30
2013,07,30,화,"8,902",0,26.3,24,29.9,5.17,9.5,52
2013,07,31,수,"8,568",0,26.4,24.7,29,1,8.5,66
2013,08,01,목,"11,465",0,28,24.5,32.1,0,0,24
2013,08,02,금,"8,935",0,27.4,25.2,29.3,3.47,7.5,36
2013,08,03,토,"12,508",0,28.9,26.7,32.6,0.33,0.1,1
2013,08,04,일,"9,375",0,28.3,26.4,31.3,2,4.5,0
2013,08,05,월,"4,730",0,27.7,26.4,30.1,3,7,15
2013,08,06,화,"3,587",0,26.4,23,27.6,3.4,45,26
2013,08,07,수,"4,816",0,28.7,25,32.1,0,0,33
2013,08,08,목,"6,455",0,29.3,27.3,32.8,0,0,24
2013,08,09,금,"4,380",0,29.2,27.9,30.8,0.75,0,36
2013,08,10,토,"8,111",0,28,25.8,29.4,2.45,2,1
2013,08,11,일,"9,444",0,28.7,24.2,33.2,0,0,0
2013,08,12,월,"3,251",0,29.3,27.1,32.6,0,0,15
2013,08,13,화,"3,549",0,29,26.6,32.9,0,0,26
2013,08,14,수,"4,124",0,28.6,26.2,32,0,0,33
2013,08,15,목,"11,294",1,28.7,25.8,32.4,0.08,0,24
2013,08,16,금,"4,915",0,28.7,26.1,31.7,0.92,4.5,36
2013,08,17,토,"11,383",0,28.7,27.1,31.6,0,0,1
2013,08,18,일,"9,249",0,28.3,26,31.5,1.78,13,0
2013,08,19,월,"3,142",0,28.2,25.7,32.3,2.83,6,15
2013,08,20,화,"3,059",0,27.4,23,32.3,0,0,26
2013,08,21,수,"4,813",0,28.8,24.2,33.9,0,0,33
2013,08,22,목,"3,229",0,29.3,26.3,32.3,0.33,0,24
2013,08,23,금,"2,562",0,25.7,23.7,28.7,4.85,35,36
2013,08,24,토,"12,265",0,26.6,21.9,31.5,0,0,1
2013,08,25,일,"14,808",0,27.1,22,32.1,0,0,0
2013,08,26,월,"3,552",0,27,22.8,31.6,0,0,15
2013,08,27,화,"3,809",0,25.6,22.5,29.3,0,0,26
2013,08,28,수,"3,913",0,26.4,22.7,30.8,0,0,33
2013,08,29,목,"1,008",0,25.5,24.5,26.7,9.5,21.5,24
2013,08,30,금,"4,997",0,25.1,22.3,28.3,0,0,36
2013,08,31,토,"24,555",0,24,21.1,27.9,1,2.5,1
2013,09,01,일,"30,518",0,23.5,19.8,28.2,0,0,0
2013,09,02,월,"4,799",0,22.4,17.3,26.9,0,0,270
2013,09,03,화,"6,534",0,21.7,16.4,26.8,0,0,468
2013,09,04,수,"5,091",0,22,16.4,27.5,0,0,594
2013,09,05,목,"4,609",0,21.2,17.9,24.1,0.52,0,432
2013,09,06,금,"5,420",0,20.8,19,23.1,0.7,0,648
2013,09,07,토,"34,890",0,21.9,17.9,26.9,0,0,18
2013,09,08,일,"38,214",0,22.9,18.4,27.9,0,0,0
2013,09,09,월,"4,894",0,23,19.8,26.5,0,0,270
2013,09,10,화,"4,582",0,22,19.1,25.2,8.42,11.5,468
2013,09,11,수,"1,223",0,20.1,19.1,20.9,13.87,36.5,594
2013,09,12,목,"7,845",0,23,20.3,26.3,3.75,0.5,432
2013,09,13,금,799,0,22.9,20.9,25.2,12.37,50,648
2013,09,14,토,"6,259",0,23.1,21.5,25.3,4.72,11.5,18
2013,09,15,일,"31,689",0,23.4,20.3,28.2,0,0,0
2013,09,16,월,"5,137",0,20.9,15.2,27,0,0,270
2013,09,17,화,"6,482",0,22.6,17,29.3,0,0,468
2013,09,18,수,"19,190",1,24.4,17.5,31.1,0,0,594
2013,09,19,목,"26,437",1,24.7,20.5,30.2,0,0,432
2013,09,20,금,"50,833",1,23.4,20.1,28,0,0,648
2013,09,21,토,"45,270",0,23.8,19.9,27.8,0,0,18
2013,09,22,일,"28,608",0,23.1,20.4,27.2,0.47,0,0
2013,09,23,월,"5,987",0,23.8,18.6,29,0,0,270
2013,09,24,화,"1,303",0,22,20,23.9,11.58,4.5,468
2013,09,25,수,"7,520",0,19.5,15.3,24.2,0,0,594
2013,09,26,목,"10,850",0,17.3,12.7,22.5,0,0,432
2013,09,27,금,"13,380",0,17.9,10.9,24,0,0,648
2013,09,28,토,"23,852",0,17.4,15.2,19.9,9.17,4,18
2013,09,29,일,"5,219",0,17.2,14.7,19.7,10.33,19,0
2013,09,30,월,"12,192",0,20.7,18,25.5,1.42,1,270
2013,10,01,화,"10,937",0,21.6,17.2,27.2,0,0,858
2013,10,02,수,"9,831",0,19.4,15,22.8,0,0,1089
2013,10,03,목,"63,204",1,16.3,11,21.3,0,0,792
2013,10,04,금,"21,064",0,17.4,10.7,25.1,0,0,1188
2013,10,05,토,"37,543",0,20,12.6,28.1,0,0,33
2013,10,06,일,"36,737",0,20.8,15.4,25.7,0.08,0,0
2013,10,07,월,"7,002",0,22.8,19.8,26.9,0,0,495
2013,10,08,화,"4,744",0,20,18,21.8,16.17,3,858
2013,10,09,수,"48,365",0,20.5,15.5,26.4,0,0,1089
2013,10,10,목,"14,253",0,21.1,15.9,26.4,0,0,792
2013,10,11,금,"14,486",0,18.1,14.1,20.7,1.5,6.5,1188
2013,10,12,토,"30,836",0,16.4,11,21.5,0,0,33
2013,10,13,일,"37,758",0,17.3,12.2,23.4,0,0,0
2013,10,14,월,"10,337",0,18.3,13.3,24.4,0,0,495
2013,10,15,화,"5,371",0,12,7.7,17.4,7.67,3.5,858
2013,10,16,수,"9,996",0,11.2,6.1,16.8,0,0,1089
2013,10,17,목,"10,939",0,12.4,6.8,18.9,0,0,792
2013,10,18,금,"24,535",0,13.6,8.1,20.2,0,0,1188
2013,10,19,토,"31,382",0,14.6,9.8,19.5,0,0,33
2013,10,20,일,"36,204",0,16.7,11.7,22.9,0,0,0
2013,10,21,월,"14,410",0,16.2,12,22.2,0,0,495
2013,10,22,화,"14,291",0,15.9,11.3,21.7,0,0,858
2013,10,23,수,"10,440",0,16.2,12.2,22.1,0,0,1089
2013,10,24,목,"16,423",0,13.1,7.8,18.5,0,0,792
2013,10,25,금,"13,900",0,9.3,5.3,14.5,0,0,1188
2013,10,26,토,"27,073",0,10,4.3,15.7,0,0,33
2013,10,27,일,"33,830",0,11.4,5.1,18,0,0,0
2013,10,28,월,"8,894",0,11.6,6.7,16.7,0,0,495
2013,10,29,화,"7,220",0,12.7,9.5,16.5,2.52,0.5,858
2013,10,30,수,"7,399",0,10.5,6.4,16.2,0,0,1089
2013,10,31,목,"14,832",0,11.7,5.5,18.8,0,0,792
2013,11,01,금,"11,255",0,14.8,8.6,20.7,0,0,216
2013,11,02,토,"6,806",0,11.6,8.6,14.9,6.58,7.5,6
2013,11,03,일,"25,140",0,11.9,7.8,16.7,0.25,0,0
2013,11,04,월,"6,879",0,12.6,9.2,17.6,0,0,90
2013,11,05,화,"7,218",0,12.3,7.5,18.5,0,0,156
2013,11,06,수,"4,218",0,12.2,9,15.9,2.1,1,198
2013,11,07,목,"7,804",0,12.2,7.5,15.8,0.42,0.1,144
2013,11,08,금,"8,045",0,9,4,14.5,0,0,216
2013,11,09,토,"13,537",0,11.6,9.2,15.5,11.03,5.5,6
2013,11,10,일,"13,682",0,5.5,2.1,10.4,0.33,0,0
2013,11,11,월,"2,918",0,2.6,-1.4,7.5,0,0,90
2013,11,12,화,"2,902",0,3.4,-1.1,8.5,0,0,156
2013,11,13,수,"3,516",0,4.8,-0.9,11.4,0,0,198
2013,11,14,목,"3,190",0,6.7,3.1,9.9,3.33,1,144
2013,11,15,금,"4,444",0,8.2,5.8,12.4,2.5,2,216
2013,11,16,토,"13,144",0,7,2.4,12,1.25,2,6
2013,11,17,일,"5,514",0,5.2,2.2,7.6,0.62,1,0
2013,11,18,월,"1,619",0,1.1,-1.5,4.2,0.97,0,90
2013,11,19,화,"1,468",0,1.1,-1.7,3.8,1,0,156
2013,11,20,수,"1,609",0,1.5,-1.9,5.9,0,0,198
2013,11,21,목,"1,650",0,2.6,-1.4,7.3,0,0,144
2013,11,22,금,"2,400",0,4.6,-0.7,10.5,0,0,216
2013,11,23,토,"8,255",0,7.1,2.2,12.5,0,0,6
2013,11,24,일,"5,815",0,7.3,4.4,10.6,8.25,14,0
2013,11,25,월,601,0,4.7,-0.1,10.2,9,9.5,90
2013,11,26,화,"1,303",0,2.1,-2.4,5.8,2,1.5,156
2013,11,27,수,"1,352",0,0,-4.3,4.7,3.78,1.7,198
2013,11,28,목,"1,102",0,-3.8,-6.4,-0.9,0,0,144
2013,11,29,금,"1,192",0,-0.7,-5.4,4.8,0.2,0,216
2013,11,30,토,"6,720",0,5.3,-1.1,10.6,0,0,6
2013,12,01,일,"7,720",0,4.5,1.4,8.6,0,0,0
2013,12,02,월,"1,551",0,3.9,0.1,6.6,0.17,0,15
2013,12,03,화,"1,508",0,6.7,4.5,9.9,0,0,26
2013,12,04,수,"1,552",0,5.5,2.1,9.6,0,0,33
2013,12,05,목,"1,091",0,5.5,2.1,9,0,0,24
2013,12,06,금,122,0,3,-0.7,7,0.67,0,36
2013,12,07,토,"6,103",0,6.2,3.8,11,3.5,0.1,1
2013,12,08,일,"5,288",0,4.2,2.5,6.5,1.8,0,0
2013,12,09,월,565,0,3.8,1.9,5.2,15.08,14,15
2013,12,10,화,"1,233",0,0.3,-2.2,3.5,0,0,26
2013,12,11,수,"1,333",0,-1.7,-4.3,0.2,1.93,2.6,33
2013,12,12,목,"1,340",0,-3.2,-6.3,0.3,4.58,4.1,24
2013,12,13,금,579,0,-6.8,-8.9,-4.3,0,0,36
2013,12,14,토,"1,618",0,-4.9,-8.5,-1.4,6.58,1.1,1
2013,12,15,일,"2,217",0,-4.4,-8,0.7,0,0,0
2013,12,16,월,906,0,-3.6,-7.3,0.5,0,0,15
2013,12,17,화,"1,235",0,-0.3,-5.5,4.7,0,0,26
2013,12,18,수,"4,495",0,2.2,-0.9,6.5,3.33,0.8,33
2013,12,19,목,"1,128",0,-3.5,-6.5,-0.9,6.17,0.3,24
2013,12,20,금,762,0,-4,-8.1,-0.1,1.25,0,36
2013,12,21,토,"2,257",0,-3.1,-6.3,0.9,0,0,1
2013,12,22,일,"2,719",0,-2.1,-6.8,3.1,0,0,0
2013,12,23,월,"1,612",0,-1.1,-3.7,2.3,0,0,15
2013,12,24,화,"1,709",0,-1.6,-5.9,4,0,0,26
2013,12,25,수,"6,505",1,-0.5,-4.4,3.7,0,0,33
2013,12,26,목,"1,364",0,-0.5,-4,2.7,0.63,1.6,24
2013,12,27,금,868,0,-6.8,-9.3,-3.7,0,0,36
2013,12,28,토,"1,729",0,-6.5,-9.8,-2.7,0,0,1
2013,12,29,일,"2,633",0,-2.9,-8,1.6,2.5,0.1,0
2013,12,30,월,"2,111",0,2.2,-1.9,6.3,0,0,15
2013,12,31,화,"2,548",0,3.8,0.5,8,0,0,26
2014,01,01,수,"6,602",1,4,0.3,7.9,0.03,0,0
2014,01,02,목,"2,740",0,1.5,-1.3,6.2,0,0,0
2014,01,03,금,"2,998",0,2.3,-1.1,7.3,0,0,0
2014,01,04,토,"7,559",0,-0.1,-3.7,5.6,0,0,0
2014,01,05,일,"7,533",0,-0.8,-4.3,3.8,0,0,0
2014,01,06,월,"2,167",0,0.8,-3.7,6.4,0,0,0
2014,01,07,화,"2,226",0,3,0.3,5.5,0.33,0,0
2014,01,08,수,"2,024",0,0.5,-5.7,4,1.42,0,0
2014,01,09,목,876,0,-7.8,-10.4,-4.3,0,0,0
2014,01,10,금,911,0,-4.7,-9.3,-0.9,1.43,0,0
2014,01,11,토,"4,355",0,-1.7,-5.4,2.4,0,0,0
2014,01,12,일,"5,008",0,-2.4,-7.7,2.5,1.17,0,0
2014,01,13,월,"1,047",0,-6.2,-10.5,-1.6,0,0,0
2014,01,14,화,"1,460",0,-4.3,-8.9,1.1,0,0,0
2014,01,15,수,"2,019",0,-2.9,-7.6,2.2,0,0,0
2014,01,16,목,"3,304",0,0.1,-4,3.6,0,0,0
2014,01,17,금,"1,662",0,-0.1,-3.7,3.8,0,0,0
2014,01,18,토,"5,379",0,-2.2,-4.9,0.8,0,0,0
2014,01,19,일,"4,778",0,-2.6,-7.4,2.4,0.58,0,0
2014,01,20,월,939,0,-1.5,-4.2,1.9,14.25,5.3,0
2014,01,21,화,878,0,-5.5,-7.2,-3.1,3.5,0.7,0
2014,01,22,수,"1,382",0,-3.9,-9.5,1.6,0,0,0
2014,01,23,목,"2,113",0,-0.8,-5.2,4.1,0,0,0
2014,01,24,금,"1,892",0,3,-1.1,5.7,0,0,0
2014,01,25,토,"1,807",0,4.2,-0.4,6.3,4.45,3,0
2014,01,26,일,"5,800",0,-2.1,-5.3,2.3,0,0,0
2014,01,27,월,"1,695",0,0.2,-5.4,6,0,0,0
2014,01,28,화,"1,588",0,1.5,-3,4.6,2.17,0.5,0
2014,01,29,수,"1,877",0,2.2,-5.3,8.2,0,0,0
2014,01,30,목,"3,046",1,7.4,3.7,11.5,0.25,0,0
2014,01,31,금,350,1,7.3,3.7,9.3,15.67,46.5,0
2014,02,01,토,"5,473",1,-1.1,-4.5,3.7,0,0,0
2014,02,02,일,"2,677",0,-3.2,-5.8,-1.1,9.03,7.5,0
2014,02,03,월,"1,258",0,-0.8,-3.3,2.5,5.92,7.4,0
2014,02,04,화,"1,055",0,-0.6,-4,2.7,8.92,4.5,0
2014,02,05,수,"1,272",0,-1.5,-3.1,0.2,4.33,2.1,0
2014,02,06,목,425,0,-11.1,-13.8,-2.6,1.5,0,0
2014,02,07,금,377,0,-11.5,-15.8,-6.1,0,0,0
2014,02,08,토,896,0,-7.2,-12.3,-2.6,0,0,0
2014,02,09,일,"1,832",0,-4,-8.4,-0.5,3,1.2,0
2014,02,10,월,"3,447",0,-5.8,-10.4,-0.9,0,0,0
2014,02,11,화,"1,939",0,-3.8,-4.8,-1.9,0.25,0,0
2014,02,12,수,"1,834",0,-1.3,-6.3,2.9,0,0,0
2014,02,13,목,"2,150",0,1.1,-2.6,5.2,0,0,0
2014,02,14,금,"2,076",0,-1.2,-5.2,1.5,0,0,0
2014,02,15,토,"5,482",0,-2.6,-7,2.6,0,0,0
2014,02,16,일,"7,209",0,2.3,-2.1,5.8,0.42,0,0
2014,02,17,월,"1,771",0,0.5,-2.5,3.1,0,0,0
2014,02,18,화,"1,813",0,-2.9,-7.1,0.6,0,0,0
2014,02,19,수,"1,364",0,-4.8,-8.7,0,0,0,0
2014,02,20,목,"1,982",0,-1.7,-5.3,2.5,0.08,0,0
2014,02,21,금,"1,633",0,0.5,-3.1,4.3,5.47,3.9,0
2014,02,22,토,"5,647",0,-0.9,-4.4,2.4,0,0,0
2014,02,23,일,"9,533",0,1.4,-2.4,5.3,0,0,0
2014,02,24,월,"2,977",0,3.3,-0.7,8.6,0,0,0
2014,02,25,화,"2,416",0,4.8,2.5,7.5,0.5,0,0
2014,02,26,수,"4,829",0,3.4,0.8,8.8,0,0,0
2014,02,27,목,"5,913",0,6.7,-1.1,13.9,1.5,1,0
2014,02,28,금,"11,647",0,0.8,-2.4,7.7,4.25,3,0
2014,03,01,토,"11,432",1,-0.8,-4.4,3.1,0,0,3
2014,03,02,일,"10,680",0,0.4,-3.5,4.8,0,0,0
2014,03,03,월,11,0,5.2,-1,11.9,0,0,45
2014,03,04,화,"22,428",0,6.3,2.2,12.3,0,0,78
2014,03,05,수,"1,619",0,1.4,-1.4,5.3,0.17,0,99
2014,03,06,목,"1,043",0,0.3,-3,5,0.92,0,72
2014,03,07,금,"3,892",0,-0.6,-4.6,4.3,0,0,108
2014,03,08,토,"11,540",0,2,-2.2,7,0,0,3
2014,03,09,일,"7,990",0,1.4,-1.6,4.8,5.75,2.2,0
2014,03,10,월,"2,135",0,1.5,-3.6,7.7,0,0,45
2014,03,11,화,"2,208",0,4.5,-0.9,9.4,0,0,78
2014,03,12,수,"1,199",0,6.9,4,9.5,4.17,0.2,99
2014,03,13,목,447,0,5.2,1.6,8.3,0.25,0,72
2014,03,14,금,2,0,3.4,-1.5,8.5,0,0,108
2014,03,15,토,384,0,6.8,0.1,13.4,0,0,3
2014,03,16,일,427,0,11.3,5.7,18.5,0,0,0
2014,03,17,월,64,0,12.6,6.9,19.4,3.25,0.5,45
2014,03,18,화,141,0,10.5,7.7,16,5.17,0.4,78
2014,03,19,수,116,0,9.6,7.4,12.3,0,0,99
2014,03,20,목,104,0,6.3,2.8,10.3,4.92,0.4,72
