년도,월,일,일계,공휴일,평균기온,일강수랑
2006,5,27,"6,940",0,16.3,27.5
2006,5,28,"49,149",0,17.3,1
2006,5,29,"8,009",0,18.4,0.2
2006,5,30,"15,631",0,20.5,0
2006,5,31,"55,774",0,21.3,0
2006,6,1,"8,713",0,22.7,0
2006,6,2,"9,497",0,25.9,0
2006,6,3,"24,320",0,23.4,0
2006,6,4,"43,614",0,20.8,0
2006,6,5,"16,629",0,21.3,0
2006,6,6,"60,571",1,21.9,0
2006,6,7,"7,153",0,21.9,0
2006,6,8,"7,331",0,20.1,6.5
2006,6,9,"12,124",0,21,0.5
2006,6,10,"5,019",0,17.3,39.5
2006,6,11,"20,673",0,16.9,2.5
2006,6,12,"8,028",0,21.3,0
2006,6,13,"7,778",0,23.5,0
2006,6,14,"3,366",0,19,63
2006,6,15,"6,335",0,18.5,2
2006,6,16,"10,715",0,21.4,0
2006,6,17,"22,878",0,22.2,0
2006,6,18,"31,925",0,21.5,0
2006,6,19,"5,194",0,22.9,0
2006,6,20,"8,435",0,22.5,0
2006,6,21,"1,770",0,19.2,14
2006,6,22,"6,273",0,22.6,0
2006,6,23,"8,062",0,23.9,0
2006,6,24,"18,719",0,24.4,0
2006,6,25,"29,920",0,24.4,8
2006,6,26,"2,389",0,20.4,11.5
2006,6,27,"3,387",0,21.1,1
2006,6,28,"5,723",0,23.7,0
2006,6,29,"4,628",0,25,13.5
2006,6,30,"1,624",0,23.2,6.5
2006,7,1,"7,621",0,22.6,4.5
2006,7,2,"22,268",0,23,0
2006,7,3,"4,604",0,24.1,0
2006,7,4,774,0,22.4,4
2006,7,5,"3,252",0,21.5,2.5
2006,7,6,"4,123",0,21.1,13
2006,7,7,"4,322",0,23,10
2006,7,8,"23,950",0,25.5,0
2006,7,9,"19,862",0,25.7,3.5
2006,7,10,670,0,23.8,19
2006,7,11,"3,134",0,24.7,0.5
2006,7,12,987,0,23.8,226.5
2006,7,13,"1,703",0,25.2,18.5
2006,7,14,"2,339",0,27.2,0.1
2006,7,15,"2,582",0,24.1,69
2006,7,16,381,0,18.7,241
2006,7,17,"4,846",1,19.2,42.5
2006,7,18,621,0,19.1,31
2006,7,19,"2,774",0,21.8,0.5
2006,7,20,"3,990",0,21.7,4.5
2006,7,21,"4,966",0,22.1,3.5
2006,7,22,"21,607",0,23.4,9.5
2006,7,23,"28,312",0,23.4,0
2006,7,24,"7,907",0,23.4,0
2006,7,25,"10,016",0,24.7,0.3
2006,7,26,"2,862",0,22.2,5
2006,7,27,573,0,20.9,195
2006,7,28,804,0,21.8,88
2006,7,29,"10,621",0,24.6,22
2006,7,30,"28,799",0,26.1,0.1
2006,7,31,"18,546",0,26.5,0
2006,8,1,"17,475",0,27.7,0
2006,8,2,"13,714",0,28,0
2006,8,3,"10,275",0,28.6,0
2006,8,4,"9,682",0,29.5,0
2006,8,5,"13,227",0,29,0.1
2006,8,6,"14,442",0,28.3,0
2006,8,7,"4,928",0,27.2,22
2006,8,8,"4,915",0,29,0
2006,8,9,"4,587",0,29.2,0
2006,8,10,"4,654",0,28.6,0
2006,8,11,"6,887",0,26.6,0
2006,8,12,"17,550",0,27.5,0
2006,8,13,"16,713",0,28.8,0
2006,8,14,"7,605",0,29.3,0
2006,8,15,"19,037",1,28.2,20.5
2006,8,16,"3,634",0,28.3,0.5
2006,8,17,"6,399",0,26.6,10.5
2006,8,18,"7,276",0,26.5,0
2006,8,19,"22,980",0,24.8,0.1
2006,8,20,"31,873",0,23.6,0
2006,8,21,"6,538",0,27.2,0
2006,8,22,"6,066",0,27.6,0
2006,8,23,"5,401",0,27.1,0
2006,8,24,"5,789",0,27,0
2006,8,25,"4,979",0,25.1,14.5
2006,8,26,"17,183",0,25.2,32
2006,8,27,"10,110",0,24.2,18.5
2006,8,28,"4,195",0,25.4,0
2006,8,29,"4,255",0,23.7,2.5
2006,8,30,"5,504",0,25.2,0
2006,8,31,"4,635",0,25.2,0
2006,9,1,"5,151",0,24.2,0
2006,9,2,"22,540",0,25.6,0
2006,9,3,"34,131",0,25.5,0
2006,9,4,"3,679",0,21.4,0
2006,9,5,"6,099",0,21.1,0.1
2006,9,6,"6,928",0,19.8,3.5
2006,9,7,"6,007",0,22,0
2006,9,8,"6,329",0,22,0
2006,9,9,"7,648",0,17.2,4.5
2006,9,10,"42,065",0,15.8,0
2006,9,11,"5,875",0,16.5,0
2006,9,12,"7,628",0,19.9,0
2006,9,13,"6,781",0,21.8,0
2006,9,14,"7,689",0,21.5,0
2006,9,15,"6,654",0,20.8,0
2006,9,16,"23,466",0,21.6,0
2006,9,17,"21,943",0,20.2,2
2006,9,18,"7,413",0,18.2,0.5
2006,9,19,"7,129",0,20.2,0
2006,9,20,"7,711",0,22.1,0
2006,9,21,"8,707",0,23.5,0
2006,9,22,"14,964",0,22.9,0
2006,9,23,"34,673",0,21.5,0
2006,9,24,"38,697",0,21.2,0
2006,9,25,"6,034",0,20.9,0
2006,9,26,"8,479",0,21.6,0
2006,9,27,"9,249",0,22,0
2006,9,28,"8,567",0,20.5,0.5
2006,9,29,"14,017",0,20.7,0
2006,9,30,"19,630",0,20.7,0
2006,10,1,"32,784",0,20.7,0
2006,10,2,"16,029",0,20.7,0
2006,10,3,"41,819",1,20.6,0
2006,10,4,"22,188",0,21.6,0
2006,10,5,"21,582",1,21.4,0
2006,10,6,"33,435",1,21.1,0
2006,10,7,"49,513",1,20.3,0
2006,10,8,"29,098",0,19.7,0
2006,10,9,"7,644",0,20.1,0
2006,10,10,"9,212",0,20.9,0
2006,10,11,"11,929",0,19.3,0
2006,10,12,"15,879",0,16.4,0
2006,10,13,"24,674",0,17.9,0
2006,10,14,"32,126",0,18.5,0
2006,10,15,"37,478",0,18.9,0
2006,10,16,"9,724",0,19.7,0
2006,10,17,"13,380",0,18.9,0
2006,10,18,"11,756",0,19.4,0.2
2006,10,19,"16,673",0,19.5,0
2006,10,20,"14,674",0,19.1,0.5
2006,10,21,"27,483",0,18.7,0
2006,10,22,"10,016",0,16.5,21.5
2006,10,23,"6,511",0,12,8
2006,10,24,"14,922",0,13.2,0
2006,10,25,"10,453",0,13.5,0
2006,10,26,"11,698",0,15,0
2006,10,27,"18,556",0,13.6,0
2006,10,28,"31,520",0,14.7,0
2006,10,29,"40,482",0,15.3,0
2006,10,30,"7,351",0,13.9,0
2006,10,31,"9,186",0,14.8,0
2006,11,1,"10,335",0,15.6,0
2006,11,2,"9,571",0,14.5,0
2006,11,3,"11,543",0,14.8,1.5
2006,11,4,"20,367",0,16,0
2006,11,5,"26,068",0,13.3,7
2006,11,6,"1,993",0,4.6,17
2006,11,7,"1,938",0,3.5,0
2006,11,8,"3,005",0,13,0
2006,11,9,"4,119",0,13.8,2.5
2006,11,10,"4,826",0,8.4,0
2006,11,11,"14,314",0,5.3,0
2006,11,12,"15,105",0,5.8,0
2006,11,13,"2,666",0,9.1,3
2006,11,14,"1,735",0,5.6,0
2006,11,15,"1,269",0,5.6,3.5
2006,11,16,"1,708",0,3.4,0
2006,11,17,"2,354",0,5.5,0
2006,11,18,"8,438",0,7.2,0
2006,11,19,"14,562",0,8.8,0
2006,11,20,"2,257",0,8.6,0
2006,11,21,"1,910",0,8.4,0.1
2006,11,22,"2,849",0,7.1,0
2006,11,23,"1,949",0,7.9,0
2006,11,24,"2,620",0,7.3,0
2006,11,25,"11,798",0,9.1,0
2006,11,26,"11,122",0,11.3,0
2006,11,27,348,0,8.1,12
2006,11,28,"1,047",0,5.1,0.5
2006,11,29,"2,035",0,2,0
2006,11,30,859,0,1.8,0.5
2006,12,1,"1,263",0,3.1,0.3
2006,12,2,"1,943",0,-2.8,0
2006,12,3,"3,777",0,-4.5,0
2006,12,4,790,0,-1.4,0
2006,12,5,994,0,2.4,0
2006,12,6,"1,263",0,3.2,0
2006,12,7,807,0,5,1
2006,12,8,998,0,6.6,2.5
2006,12,9,"2,614",0,2.5,2.5
2006,12,10,"4,581",0,-0.4,0
2006,12,11,"1,183",0,1.8,0
2006,12,12,"1,191",0,5.2,0
2006,12,13,"1,280",0,5.7,0
2006,12,14,"1,266",0,3.3,0
2006,12,15,807,0,3.2,2.5
2006,12,16,"2,385",0,2.4,3
2006,12,17,"2,095",0,-1,5.5
2006,12,18,886,0,-2.4,0
2006,12,19,985,0,0.8,0
2006,12,20,"1,970",0,4.1,0
2006,12,21,"1,496",0,3.6,0
2006,12,22,"1,161",0,4.1,0
2006,12,23,"4,616",0,2.5,0
2006,12,24,"13,225",0,2.4,0
2006,12,25,"16,442",1,5.8,0
2006,12,26,"2,184",0,7.1,0
2006,12,27,"1,306",0,0.9,0
2006,12,28,601,0,-8.4,0
2006,12,29,449,0,-8.1,0
2006,12,30,"2,359",0,-3.6,0
2006,12,31,"7,966",0,0.7,0
2007,1,1,"10,196",1,3.3,0.2
2007,1,2,"1,684",0,3.1,0.5
2007,1,3,"2,627",0,5.3,0
2007,1,4,"3,387",0,4.8,0
2007,1,5,"2,545",0,4.5,0
2007,1,6,"1,290",0,-1.2,9
2007,1,7,"2,990",0,-3.9,0
2007,1,8,"1,247",0,-3,0
2007,1,9,"1,563",0,-1.7,0
2007,1,10,"2,026",0,-0.4,0
2007,1,11,"2,014",0,-1.6,0
2007,1,12,"1,907",0,-3,0
2007,1,13,"2,983",0,-5.2,0
2007,1,14,"6,107",0,-2.7,0
2007,1,15,"2,130",0,-0.2,0
2007,1,16,"2,380",0,2.2,0
2007,1,17,"2,342",0,2.3,0
2007,1,18,"2,426",0,1,0
2007,1,19,"2,558",0,0.2,0
2007,1,20,"7,479",0,1,0
2007,1,21,"10,967",0,1.8,0
2007,1,22,"2,722",0,2,0
2007,1,23,"2,644",0,1.9,0
2007,1,24,"2,729",0,1.5,0
2007,1,25,"2,607",0,1,0
2007,1,26,"1,492",0,1.4,0.1
2007,1,27,"3,666",0,0.7,0
2007,1,28,"7,982",0,0.2,0
2007,1,29,"2,071",0,1,0
2007,1,30,"1,480",0,-0.4,1
2007,1,31,"1,246",0,-3.7,0
2007,2,1,822,0,-5.4,0
2007,2,2,961,0,-5,0
2007,2,3,"3,315",0,0.3,0
2007,2,4,"13,555",0,3,0
2007,2,5,"1,970",0,4.5,0
2007,2,6,"2,569",0,8,0
2007,2,7,"3,102",0,7.1,0
2007,2,8,637,0,5.6,1
2007,2,9,"1,743",0,4.6,0
2007,2,10,"6,978",0,3.5,0
2007,2,11,"10,150",0,1.3,0
2007,2,12,"1,901",0,3.4,0
2007,2,13,"1,130",0,3.7,11.5
2007,2,14,762,0,-0.1,0.1
2007,2,15,992,0,0,0
2007,2,16,"1,824",0,3.1,0
2007,2,17,"4,105",1,6.2,0
2007,2,18,"13,043",1,5.6,0
2007,2,19,"24,252",1,4.4,0
2007,2,20,"10,432",0,5.6,0
2007,2,21,"3,513",0,5.2,0
2007,2,22,"2,989",0,7.6,0
2007,2,23,"2,886",0,2.9,0
2007,2,24,"12,497",0,4.3,0
2007,2,25,"20,393",0,7.3,0
2007,2,26,"6,065",0,8.3,0
2007,2,27,"6,584",0,7.7,0
2007,2,28,"6,740",0,8.1,0
2007,3,1,"49,569",1,10.2,0
2007,3,2,299,0,8.3,22
2007,3,3,"6,849",0,10.4,0.2
2007,3,4,"2,095",0,10.9,34
2007,3,5,375,0,-2.1,2
2007,3,6,475,0,-5,0
2007,3,7,854,0,-2.8,0.9
2007,3,8,956,0,0.7,1
2007,3,9,"2,010",0,4.9,0
2007,3,10,"3,070",0,2.3,1
2007,3,11,"5,186",0,0.1,0
2007,3,12,"1,675",0,3.1,0
2007,3,13,"2,627",0,5.1,0
2007,3,14,"3,430",0,6.6,0
2007,3,15,"3,808",0,9.1,0
2007,3,16,"3,393",0,7.9,0
2007,3,17,"22,397",0,6.9,0
2007,3,18,"43,387",0,6.3,0
2007,3,19,"4,680",0,6.8,0
2007,3,20,"3,456",0,5.4,0
2007,3,21,"1,179",0,6.7,1
2007,3,22,"2,866",0,7.9,0
2007,3,23,"4,909",0,10.8,0.4
2007,3,24,"4,250",0,9.5,10.5
2007,3,25,"43,186",0,8,0
2007,3,26,"3,691",0,9.6,0
2007,3,27,"2,689",0,10.5,0.5
2007,3,28,"1,806",0,5.5,10.5
2007,3,29,"2,800",0,5.6,18
2007,3,30,"6,199",0,9.6,0
2007,3,31,"2,735",0,8.9,21.5
2007,4,1,"9,195",0,9.1,0
2007,4,2,"6,481",0,5.6,0
2007,4,3,"5,732",0,5.5,0
2007,4,4,"5,437",0,6.3,0
2007,4,5,"9,546",0,8.3,0
2007,4,6,"10,849",0,9.5,0
2007,4,7,"36,485",0,9.3,0
2007,4,8,"56,882",0,9.5,0
2007,4,9,"12,616",0,10.8,0
2007,4,10,"14,921",0,10.4,0.1
2007,4,11,"16,335",0,11.1,2.5
2007,4,12,"8,751",0,11.8,3.5
2007,4,13,"9,026",0,9.6,5
2007,4,14,"61,348",0,10.5,1.5
2007,4,15,"61,967",0,12.2,1
2007,4,16,"12,584",0,9.5,0
2007,4,17,"23,151",0,10.4,0
2007,4,18,"20,577",0,11.1,0
2007,4,19,"23,595",0,12.7,0
2007,4,20,"19,293",0,12.5,26
2007,4,21,"22,806",0,15.2,1
2007,4,22,"52,529",0,13.1,0.5
2007,4,23,"19,993",0,14.3,0
2007,4,24,"26,994",0,12.9,0
2007,4,25,"28,368",0,12.9,0
2007,4,26,"26,969",0,14.7,0
2007,4,27,"30,163",0,15.2,0
2007,4,28,"63,040",0,14.8,0
2007,4,29,"66,889",0,16.3,0
2007,4,30,"14,862",0,15.7,0
2007,5,1,"14,539",0,14,2.5
2007,5,2,"13,350",0,15.6,0
2007,5,3,"14,839",0,15.3,0
2007,5,4,"25,038",0,16.3,0
2007,5,5,"65,713",1,19.2,0
2007,5,6,"39,306",0,20,0
2007,5,7,"15,698",0,19.5,0
2007,5,8,"13,383",0,19.4,0
2007,5,9,"14,360",0,15.9,5.5
2007,5,10,"20,835",0,15.7,0
2007,5,11,"31,836",0,18.7,0
2007,5,12,"11,264",0,13,20
2007,5,13,"52,240",0,16.6,0
2007,5,14,"14,363",0,16.5,0.1
2007,5,15,"24,382",0,19.6,0
2007,5,16,"3,296",0,17.3,42
2007,5,17,"14,308",0,18.3,4.5
2007,5,18,"14,905",0,14.3,13
2007,5,19,"31,437",0,16,0
2007,5,20,"50,401",0,17.4,0
2007,5,21,"13,663",0,18.4,0
2007,5,22,"17,893",0,19.7,0
2007,5,23,"20,325",0,20.7,0
2007,5,24,"13,039",1,19.8,49
2007,5,25,"25,806",0,19.7,1
2007,5,26,"58,393",0,20.3,0
2007,5,27,"50,483",0,22.5,0
2007,5,28,"11,439",0,21.3,0
2007,5,29,"6,399",0,18.1,0
2007,5,30,"11,613",0,19.7,0
2007,5,31,"12,991",0,22.2,0
2007,6,1,"12,981",0,20.4,0
2007,6,2,"31,005",0,23.2,0
2007,6,3,"42,817",0,23.8,0
2007,6,4,"8,480",0,22.4,0
2007,6,5,"13,805",0,19.9,0
2007,6,6,"59,102",1,20.1,0.1
2007,6,7,"10,738",0,19.3,0.1
2007,6,8,"13,667",0,19.4,0.5
2007,6,9,"39,640",0,20.3,0
2007,6,10,"37,689",0,23.6,0
2007,6,11,"8,307",0,24.4,0
2007,6,12,"8,821",0,24.4,0
2007,6,13,"10,489",0,23.8,0
2007,6,14,"8,516",0,23.4,0.5
2007,6,15,"13,993",0,23.1,0
2007,6,16,"21,659",0,25.5,0
2007,6,17,"28,594",0,25.6,0
2007,6,18,"5,058",0,26.3,0
2007,6,19,"6,154",0,26.4,0
2007,6,20,"6,744",0,24.2,0
2007,6,21,"1,789",0,21,14
2007,6,22,"6,392",0,25.4,0.1
2007,6,23,"21,362",0,24.8,0.1
2007,6,24,"14,869",0,21.2,6
2007,6,25,"3,418",0,21.7,7
2007,6,26,"6,038",0,25.4,0
2007,6,27,"5,251",0,25.9,0
2007,6,28,902,0,24.6,22
2007,6,29,"3,017",0,21.8,4
2007,6,30,"16,225",0,24.2,0.1
2007,7,1,"5,522",0,19.8,31
2007,7,2,975,0,20.6,76
2007,7,3,"4,367",0,23.6,1
2007,7,4,"1,276",0,22.7,31.5
2007,7,5,"3,486",0,22.6,0
2007,7,6,"3,778",0,26.2,0
2007,7,7,"13,834",0,26.4,0
2007,7,8,"19,850",0,25.8,0
2007,7,9,"3,354",0,25.9,0.5
2007,7,10,"2,452",0,22.4,3.5
2007,7,11,"1,292",0,18.9,35.5
2007,7,12,"4,275",0,23.4,0
2007,7,13,"4,199",0,25.7,0
2007,7,14,"21,583",0,24,0
2007,7,15,"23,777",0,24.7,0
2007,7,16,"2,715",0,19.9,35.5
2007,7,17,"33,417",1,22.4,2.5
2007,7,18,"4,092",0,26,0
2007,7,19,464,0,24.1,29.5
2007,7,20,"3,944",0,26.2,0.4
2007,7,21,"12,306",0,23.6,0.2
2007,7,22,"24,231",0,24.6,0
2007,7,23,"6,709",0,25.5,0
2007,7,24,"3,367",0,23.4,19
2007,7,25,"4,252",0,24.7,0.5
2007,7,26,"7,001",0,26.7,0
2007,7,27,"6,826",0,26.9,0
2007,7,28,"16,607",0,25.1,0
2007,7,29,"15,837",0,24.6,7.5
2007,7,30,"13,158",0,26.4,0
2007,7,31,"11,961",0,26.4,0
2007,8,1,"11,604",0,27.2,1
2007,8,2,"12,981",0,27.8,5
2007,8,3,"16,412",0,27.5,0.5
2007,8,4,"4,513",0,24.5,42
2007,8,5,"23,052",0,24.8,0.1
2007,8,6,"8,264",0,25.7,0.5
2007,8,7,"1,246",0,23.8,32
2007,8,8,"1,579",0,25.3,40.5
2007,8,9,"3,557",0,26.1,31
2007,8,10,"5,899",0,27.7,3.5
2007,8,11,"17,870",0,28.7,0
2007,8,12,"9,755",0,26.2,9
2007,8,13,"6,922",0,27.6,2.5
2007,8,14,"3,602",0,25.8,26.5
2007,8,15,"32,064",1,26.4,6.5
2007,8,16,"6,646",0,27.2,6
2007,8,17,"6,600",0,27.6,0
2007,8,18,"21,765",0,26.9,0
2007,8,19,"16,485",0,27.3,0
2007,8,20,"4,312",0,27.2,2.5
2007,8,21,"4,863",0,27.4,2
2007,8,22,"4,119",0,27.5,9.5
2007,8,23,"4,868",0,26.9,0
2007,8,24,"5,159",0,27.2,0
2007,8,25,"14,601",0,28.3,0
2007,8,26,"14,740",0,28,0
2007,8,27,"2,189",0,26.7,17
2007,8,28,"3,092",0,26.7,0
2007,8,29,"2,728",0,23.3,0
2007,8,30,"3,499",0,23.2,0
2007,8,31,"5,523",0,23.7,0
2007,9,1,"2,603",0,20.4,22
2007,9,2,"11,256",0,20.7,0.3
2007,9,3,"3,629",0,22.6,2
2007,9,4,"4,087",0,22.4,0.5
2007,9,5,"2,442",0,21.3,2
2007,9,6,"1,433",0,17.8,19
2007,9,7,"4,617",0,21.2,0
2007,9,8,"34,606",0,21.8,0
2007,9,9,"35,914",0,21.9,1.5
2007,9,10,"4,571",0,23.7,0
2007,9,11,"6,734",0,24.2,0
2007,9,12,"4,980",0,24,0
2007,9,13,"7,028",0,24.2,0
2007,9,14,"7,364",0,22,44.5
2007,9,15,"6,184",0,20.5,15.5
2007,9,16,"12,178",0,21.1,3.5
2007,9,17,"5,646",0,23.1,0
2007,9,18,"1,782",0,20.4,36.5
2007,9,19,"1,251",0,22.4,48.5
2007,9,20,"3,446",0,25.6,18
2007,9,21,"5,159",0,22.1,6.5
2007,9,22,"14,238",0,20.2,0
2007,9,23,"27,588",0,21.7,0.4
2007,9,24,"28,092",1,22.5,0.5
2007,9,25,"31,099",1,22.2,0
2007,9,26,"35,668",1,22.1,0
2007,9,27,"2,739",0,21,19.5
2007,9,28,"7,560",0,17.2,0.5
2007,9,29,"21,144",0,18.1,0.2
2007,9,30,"12,153",0,17.9,0.5
2007,10,1,"3,747",0,18.3,0
2007,10,2,"10,269",0,19.5,0
2007,10,3,"35,084",1,18.3,1
2007,10,4,"5,958",0,20.2,1.5
2007,10,5,"11,146",0,20.9,0
2007,10,6,"28,686",0,21.3,0
2007,10,7,"33,579",0,19.5,1.5
2007,10,8,"11,373",0,13.4,0
2007,10,9,"12,565",0,14.7,0
2007,10,10,"12,540",0,15.9,0
2007,10,11,"15,137",0,16.1,0
2007,10,12,"25,000",0,16.4,0
2007,10,13,"33,255",0,15,0
2007,10,14,"40,387",0,15.5,0
2007,10,15,"9,904",0,14.9,0
2007,10,16,"12,127",0,14.4,0
2007,10,17,"15,712",0,13.6,0
2007,10,18,"18,171",0,14.4,0
2007,10,19,"13,786",0,10.9,6.5
2007,10,20,"12,961",0,6.2,0
2007,10,21,"29,900",0,10.6,0
2007,10,22,"12,246",0,14.6,0
2007,10,23,"12,487",0,15.6,0
2007,10,24,"10,881",0,15.9,0
2007,10,25,"14,387",0,15.7,6
2007,10,26,"20,061",0,16,1
2007,10,27,"47,394",0,15.3,0
2007,10,28,"33,628",0,13.7,22
2007,10,29,"6,607",0,9.4,0
2007,10,30,"9,951",0,10.1,0
2007,10,31,"7,669",0,11.6,0
2007,11,1,"8,338",0,8.4,0
2007,11,2,"8,286",0,9.5,0
2007,11,3,"22,397",0,11.6,0
2007,11,4,"44,212",0,9.6,0
2007,11,5,"5,051",0,9.3,0
2007,11,6,"7,281",0,10.9,0
2007,11,7,"6,361",0,12,0
2007,11,8,"6,380",0,12.6,0
2007,11,9,"7,495",0,11.9,0.3
2007,11,10,"21,469",0,9.4,0
2007,11,11,"23,908",0,8,0
2007,11,12,"4,194",0,8.4,0
2007,11,13,"3,223",0,9.1,0
2007,11,14,"3,569",0,10.9,0
2007,11,15,"3,919",0,8.3,0.3
2007,11,16,"3,086",0,4.8,0
2007,11,17,"6,033",0,5.1,2
2007,11,18,"5,088",0,-1.8,0
2007,11,19,"1,206",0,-0.3,5.5
2007,11,20,"1,052",0,0.6,0.3
2007,11,21,"1,234",0,1.4,2.5
2007,11,22,"1,687",0,3.2,0
2007,11,23,720,0,7,15
2007,11,24,"7,951",0,6.7,0
2007,11,25,"14,069",0,6.1,0
2007,11,26,861,0,5.2,0.5
2007,11,27,"1,564",0,1.7,0
2007,11,28,"1,652",0,4.6,0
2007,11,29,"1,715",0,6.1,0
2007,11,30,"1,499",0,1.9,0
2007,12,1,"4,800",0,4.4,0
2007,12,2,"6,218",0,4.2,0
2007,12,3,"1,307",0,0.8,0
2007,12,4,"1,254",0,-2.8,0
2007,12,5,857,0,-2.1,0
2007,12,6,851,0,0.9,0.5
2007,12,7,826,0,1.6,2.5
2007,12,8,"3,804",0,0.5,0
2007,12,9,"6,225",0,0.7,0
2007,12,10,"1,075",0,2,1.5
2007,12,11,"1,185",0,5.4,0.5
2007,12,12,"1,472",0,4.2,0
2007,12,13,"1,213",0,0.7,0
2007,12,14,"1,134",0,-0.1,0.7
2007,12,15,"2,446",0,1.2,2.1
2007,12,16,"5,199",0,0.1,0
2007,12,17,"1,121",0,2.3,0
2007,12,18,"1,086",0,0.7,0.1
2007,12,19,"5,484",0,1,0
2007,12,20,"1,272",0,3.3,0.7
2007,12,21,"1,119",0,2.6,0
2007,12,22,"4,888",0,5.4,0
2007,12,23,"6,108",0,3,0
2007,12,24,"3,102",0,3,0
2007,12,25,"17,091",1,5,0
2007,12,26,"2,759",0,7.8,0
2007,12,27,"2,296",0,6.4,0.4
2007,12,28,"1,039",0,5.1,2
2007,12,29,"2,582",0,-1.1,1.7
2007,12,30,"1,691",0,-6.4,0
2007,12,31,"1,210",0,-5.4,0
2008,1,1,"2,474",1,-6.3,0
2008,1,2,"1,457",0,-3.4,0
2008,1,3,"1,920",0,0.9,0
2008,1,4,"2,290",0,-0.3,0
2008,1,5,"6,488",0,1.6,0
2008,1,6,"9,213",0,4.1,0
2008,1,7,"2,065",0,2.8,0
2008,1,8,"1,979",0,1.8,0
2008,1,9,"2,213",0,0.9,0
2008,1,10,"2,047",0,0.1,0
2008,1,11,783,0,0.6,6.7
2008,1,12,"3,899",0,0.9,0
2008,1,13,"3,807",0,-4.3,0
2008,1,14,"1,530",0,-2.7,0
2008,1,15,"1,264",0,-4.2,0
2008,1,16,"1,036",0,-7.1,0
2008,1,17,939,0,-7.2,0
2008,1,18,"1,498",0,-4.8,0
2008,1,19,"4,227",0,-2.2,0
2008,1,20,"5,457",0,2.3,0
2008,1,21,"1,070",0,1.3,4.5
2008,1,22,"1,037",0,0.7,6.5
2008,1,23,"1,637",0,-2.8,0
2008,1,24,853,0,-7.5,0
2008,1,25,"1,191",0,-5.9,0
2008,1,26,"4,698",0,-2.7,0
2008,1,27,"9,531",0,-1.4,0
2008,1,28,"1,702",0,-0.8,0
2008,1,29,"1,975",0,-0.2,0
2008,1,30,"1,452",0,-2.2,0
2008,1,31,"1,185",0,-4.2,0
2008,2,1,"1,377",0,-3.3,0
2008,2,2,"4,739",0,-1.1,0
2008,2,3,"6,294",0,-0.7,0
2008,2,4,"1,438",0,-2.7,0
2008,2,5,"1,260",0,-3.4,0
2008,2,6,"3,133",1,-3.2,0
2008,2,7,"5,218",1,-3.9,0
2008,2,8,"9,250",1,-2.7,0
2008,2,9,"7,643",0,-1.9,0
2008,2,10,"7,170",0,-1.3,0
2008,2,11,"1,302",0,-0.9,0
2008,2,12,616,0,-6.9,0
2008,2,13,604,0,-5.8,0
2008,2,14,"1,298",0,-2.1,0
2008,2,15,"1,068",0,-3.5,0
2008,2,16,"3,039",0,-3.4,0
2008,2,17,"6,117",0,-2.3,0
2008,2,18,"1,841",0,-1.5,0
2008,2,19,"2,229",0,0.5,0
2008,2,20,"2,260",0,2.7,0
2008,2,21,"2,884",0,4.4,0
2008,2,22,"2,521",0,5.9,1
2008,2,23,"4,272",0,-2.6,0
2008,2,24,"9,106",0,-1.5,0
2008,2,25,"1,762",0,-0.9,6.6
2008,2,26,"1,185",0,-1.1,7.4
2008,2,27,"2,545",0,1.1,0
2008,2,28,"3,855",0,3.1,0
2008,2,29,"3,149",0,4.6,0
2008,3,1,"25,387",1,3,0
2008,3,2,"4,460",0,2.6,0.2
2008,3,3,"1,852",0,3.2,0
2008,3,4,"1,467",0,1.8,4
2008,3,5,"2,186",0,2.8,0
2008,3,6,"1,303",0,4.3,0.1
2008,3,7,"2,547",0,4.5,0
2008,3,8,"26,317",0,5.3,0
2008,3,9,"36,476",0,5.9,0
2008,3,10,"2,940",0,6.5,0
2008,3,11,"3,677",0,10.9,0
2008,3,12,"4,419",0,12.5,0
2008,3,13,"1,523",0,9.9,0.4
2008,3,14,"4,384",0,8.5,0
2008,3,15,"29,670",0,8.3,0
2008,3,16,"33,435",0,7.3,0
2008,3,17,"4,789",0,9,0
2008,3,18,"5,415",0,12.3,0
2008,3,19,"3,480",0,11.2,0
2008,3,20,"5,172",0,11.6,0
2008,3,21,"6,589",0,13.1,0
2008,3,22,"40,337",0,12.3,7
2008,3,23,"3,391",0,7.6,27.5
2008,3,24,"3,556",0,6.6,1
2008,3,25,"1,635",0,4.4,0.5
2008,3,26,"3,149",0,6.6,0
2008,3,27,"2,778",0,7.1,0
2008,3,28,"6,763",0,7.4,0
2008,3,29,"2,080",0,6,13
2008,3,30,"20,738",0,7.2,0.2
2008,3,31,"4,471",0,8.1,0
2008,4,1,"7,039",0,8.8,0
2008,4,2,"1,638",0,7.6,2.5
2008,4,3,"7,990",0,8.7,0
2008,4,4,"9,260",0,10.1,0
2008,4,5,"51,729",0,12.9,0
2008,4,6,"57,933",0,14.8,1
2008,4,7,"9,714",0,13.2,0.5
2008,4,8,"18,538",0,16.4,0
2008,4,9,"40,206",0,13.2,11.5
2008,4,10,"11,751",0,15.6,1.5
2008,4,11,"16,825",0,14.2,0
2008,4,12,"69,445",0,13.8,0.3
2008,4,13,"54,341",0,12.8,0.1
2008,4,14,"18,890",0,13.5,0
2008,4,15,"24,127",0,15.6,0
2008,4,16,"18,531",0,18.1,0
